antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.043236472945891787,0.10465931863727455,0.026803607214428857,0.6199304750869061,5.923318469475656,1.0,0.022278507415632868,2.3557286829757076,0.8687368324720964,0.22134877947869255,0.5755028975846146,0.43801693692114574
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.02249498997995992,0.10465931863727455,0.016382765531062125,0.7282850779510023,6.95862621153758,1.0,0.014028455207007202,3.295147261736589,0.8759990639640746,0.14789687924016282,0.6965234265515083,0.4424096524269133
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.026803607214428857,0.0593186372745491,0.016382765531062125,0.6112149532710281,10.303927759535238,1.0,0.014792812077059932,2.419541005087098,0.9278185131396142,0.23491379310344832,0.5866984697107862,0.4436986928517303
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.026803607214428857,0.06102204408817635,0.017084168336673346,0.6373831775700934,10.445129905007443,1.0,0.015448557435512307,2.5894495175918846,0.9291666194892001,0.24150141643059492,0.613817534110504,0.45867516842379874
"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.02149298597194389,0.10465931863727455,0.017084168336673346,0.7948717948717948,7.594849701120643,1.0,0.014834727069369199,4.364785821643285,0.8874048039427809,0.1566375746440055,0.7708936839371622,0.4790538964785015
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.02249498997995992,0.06102204408817635,0.013927855711422845,0.6191536748329621,10.146393554733928,1.0,0.012555165441102646,2.4655035216632095,0.9221874102378699,0.20014398848092152,0.5944033374061426,0.42369834808971585
"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.02149298597194389,0.0593186372745491,0.013927855711422845,0.648018648018648,10.924368424368422,1.0,0.012652921072606134,2.672531818604095,0.9284159585444133,0.2082397003745318,0.6258229769094702,0.4414079726579726
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.016382765531062125,0.06102204408817635,0.011723446893787575,0.7155963302752293,11.726849550323134,1.0,0.010723737053264846,3.301567651431895,0.9299609370408535,0.17848970251716245,0.6971135819172755,0.45385727843810725
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.013927855711422845,0.10465931863727455,0.011723446893787575,0.841726618705036,8.042538683270712,1.0,0.010265767004951788,5.656925214064493,0.8880294980792898,0.10970464135021096,0.8232255223184219,0.47687096851958355
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.017084168336673346,0.0593186372745491,0.011723446893787575,0.686217008797654,11.568320519933424,1.0,0.010710037309087112,2.9978723802745684,0.9294356639277379,0.18125484120836557,0.6664300966979747,0.44192607196639455
"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.019539078156312624,0.10465931863727455,0.014879759519038076,0.7615384615384616,7.2763560039768755,1.0,0.012834812912397941,3.7546544702307854,0.8797582364266063,0.13611365719523372,0.7336639075769511,0.4518558750966602
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.02249498997995992,0.05886773547094189,0.01377755511022044,0.6124721603563474,10.404207932521443,1.0,0.012453325990658673,2.4285539469744086,0.9246858415532497,0.20385470719051146,0.5882323300885118,0.4232573567739184
"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.019539078156312624,0.0593186372745491,0.01377755511022044,0.7051282051282052,11.887127512127513,1.0,0.012618523620387066,3.1901367953297903,0.9341273749245133,0.2117013086989992,0.6865338184042914,0.46869585932085933
"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.019539078156312624,0.06102204408817635,0.012725450901803607,0.6512820512820513,10.67289798324281,1.0,0.011533136413106774,2.692657373570671,0.9243659948740439,0.18759231905465287,0.6286196640481135,0.42991031956549197
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.016382765531062125,0.05886773547094189,0.011122244488977955,0.6788990825688073,11.532617606870971,1.0,0.010157828181412925,2.9309547666762086,0.9285008280322291,0.1734375,0.6588142500970664,0.43391762639078657
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.01377755511022044,0.10465931863727455,0.011122244488977955,0.8072727272727273,7.713338265372731,1.0,0.009680294958654783,4.64563561084433,0.8825133235852056,0.10364145658263305,0.7847442021355064,0.4567718351538361
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.014879759519038076,0.0593186372745491,0.011122244488977955,0.7474747474747474,12.6010101010101,1.0,0.010239597431335616,3.7250981963927843,0.9345471189543814,0.17633042096902304,0.7315507008732403,0.4674873737373737
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.014879759519038076,0.06102204408817635,0.010871743486973949,0.7306397306397308,11.973373582568987,1.0,0.009963750145581745,3.485955661322647,0.9303243524353091,0.16718027734976887,0.7131346186943243,0.4544003250899803
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.017084168336673346,0.05886773547094189,0.010871743486973949,0.6363636363636365,10.810058027079306,1.0,0.00986603718458962,2.5881137274549104,0.9232668040456409,0.16705157813702848,0.6136182156943404,0.41052224371373314
"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.012725450901803607,0.10465931863727455,0.010871743486973949,0.8543307086614175,8.16296837955093,1.0,0.009539906466239092,6.146392785571149,0.8888060012132262,0.10206961429915334,0.8373029458274239,0.4791040809941841
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.015230460921843688,0.10465931863727455,0.011673346693386773,0.7664473684210525,7.323259681036002,1.0,0.010079337030774975,3.833571368088288,0.8768028982621257,0.10787037037037037,0.73914663273931,0.43899199440679243
"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK VINTAGE PAISLEY'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.014028056112224449,0.10465931863727455,0.010420841683366733,0.7428571428571428,7.097859536346849,1.0,0.008952674888855868,3.481880427521709,0.8713356003752345,0.0962517353077279,0.7127988680783711,0.4212131573548519
"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG APPLES'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.015180360721442885,0.10465931863727455,0.011523046092184368,0.759075907590759,7.252826766640283,1.0,0.009934279882410111,3.7162770746973397,0.8754117904673853,0.10638297872340424,0.7309134975945135,0.4345882170792474
"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'JAM MAKING SET PRINTED'})",frozenset({'JAM MAKING SET WITH JARS'}),0.016533066132264528,0.056713426853707415,0.01002004008016032,0.6060606060606061,10.686368990255916,1.0,0.009082393243400629,2.3944966856790506,0.9216607233825778,0.15847860538827258,0.5823757009225461,0.39136952564514405
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG RED RETROSPOT'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.01973947895791583,0.044188376753507015,0.012975951903807615,0.6573604060913706,14.876319394085892,1.0,0.012103696370697307,2.789553922660135,0.9515624179837612,0.25467059980334317,0.6415197455489966,0.4755055998710821
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG RED RETROSPOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.017284569138276553,0.051703406813627256,0.012975951903807615,0.7507246376811594,14.519829232670485,1.0,0.012082280794053036,3.8042130773174248,0.9475058977990408,0.2316636851520572,0.7371335464980949,0.5008468149646107
"frozenset({'JUMBO BAG RED RETROSPOT', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.01623246492985972,0.051703406813627256,0.010571142284569138,0.6512345679012346,12.595583309407598,1.0,0.009731868546712662,2.719009700817564,0.9357973892618162,0.18427947598253275,0.6322190392703213,0.4278459661211599
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.01603206412825651,0.044188376753507015,0.010470941883767536,0.6531250000000001,14.780470521541952,1.0,0.009762510993931751,2.755492967917818,0.9475340823824048,0.21047331319234647,0.6370885312925884,0.4450432256235828
"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.013677354709418837,0.051703406813627256,0.010470941883767536,0.7655677655677656,14.806911434818412,1.0,0.009763776049092173,4.045077655310622,0.9453944664623365,0.19069343065693434,0.7527859573506235,0.48404357270636345
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.017635270541082163,0.044188376753507015,0.011272545090180362,0.6392045454545455,14.4654452690167,1.0,0.010493271111360999,2.649178672305241,0.9475805793553651,0.22299306243805747,0.6225245165778766,0.44715329313543606
"frozenset({'LUNCH BAG  BLACK SKULL.', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.015280561122244489,0.051703406813627256,0.011272545090180362,0.7377049180327869,14.268013724742662,1.0,0.010482488022136457,3.6153807615230464,0.9443432544729925,0.20233812949640287,0.7234039604783615,0.47786408692337023
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG CARS BLUE'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.015280561122244489,0.044188376753507015,0.010571142284569138,0.6918032786885245,15.655774878257311,1.0,0.009895919092694406,3.101303671172131,0.9506523067945761,0.2161885245901639,0.6775549555835491,0.4655161518159176
"frozenset({'LUNCH BAG CARS BLUE', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.013627254509018036,0.051703406813627256,0.010571142284569138,0.775735294117647,15.003562471500226,1.0,0.009866566800936541,4.228470054863824,0.9462438688083872,0.19304666056724606,0.7635078439659887,0.4900963292293661
frozenset({'JUMBO BAG TOYS '}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.026152304609218437,0.10465931863727455,0.017234468937875752,0.6590038314176245,6.296657001003248,1.0,0.014497386556680496,2.625661998153611,0.8637752831303824,0.1517423908248787,0.6191436671196792,0.41183796166381464
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG TOYS '})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.014929859719438878,0.10465931863727455,0.011823647294589179,0.7919463087248322,7.566897234153973,1.0,0.010261098349002615,4.303411662033745,0.8809986224826689,0.1097164109716411,0.7676262280872727,0.45245951147108054
"frozenset({'JUMBO BAG TOYS ', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.017234468937875752,0.0593186372745491,0.011823647294589179,0.686046511627907,11.565446260213703,1.0,0.010801322083043845,2.9962443405329178,0.9295559487930988,0.1826625386996904,0.6662488481089168,0.44268541797611566
"frozenset({'JUMBO BAG TOYS ', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.017234468937875752,0.043236472945891787,0.011372745490981963,0.6598837209302325,15.26220054434234,1.0,0.010627587841012686,2.8130483188599413,0.9508663250713254,0.23163265306122444,0.6445137492678138,0.4614598210676655
"frozenset({'JUMBO BAG TOYS ', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.014478957915831663,0.10465931863727455,0.011372745490981963,0.7854671280276817,7.504989887713033,1.0,0.009857387620933248,4.173442853448834,0.8794894069110881,0.10553231055323105,0.7603896746367035,0.4470657803853105
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG TOYS '})",frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.014929859719438878,0.043236472945891787,0.010821643286573146,0.7248322147651006,16.764369648564784,1.0,0.010176128810727667,3.4770186714893194,0.9546017510746427,0.22857142857142854,0.712397287883511,0.4875609509514959
"frozenset({'JUMBO BAG TOYS ', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.014478957915831663,0.0593186372745491,0.010821643286573146,0.7474048442906575,12.59983166557561,1.0,0.009962771233850466,3.724067312707607,0.9341595166413426,0.1718377088305489,0.7314763896485685,0.46491863836154496
"frozenset({'JUMBO BAG TOYS ', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.017234468937875752,0.06102204408817635,0.011673346693386773,0.6773255813953488,11.09968686752969,1.0,0.010621664170023413,2.909985737240246,0.9258641452366115,0.17531978931527462,0.6563557040151085,0.43431139496696836
"frozenset({'JUMBO BAG TOYS ', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.014128256513026053,0.10465931863727455,0.011673346693386773,0.826241134751773,7.894577812180655,1.0,0.010194692993200829,5.1527769825364995,0.8858462447115294,0.10898035547240409,0.8059298891861333,0.46888887757215264
"frozenset({'JUMBO BAG TOYS ', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.014478957915831663,0.06102204408817635,0.01002004008016032,0.6920415224913494,11.340844654291736,1.0,0.00913650447186959,3.049040778185584,0.925219358446444,0.1530221882172915,0.6720280006897521,0.428122567485412
"frozenset({'JUMBO BAG TOYS ', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.014128256513026053,0.043236472945891787,0.01002004008016032,0.7092198581560283,16.403277368243714,1.0,0.00940918409966225,3.290333105234859,0.9524936477284277,0.2116402116402116,0.6960794035081073,0.4704847842344452
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG TOYS '})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.014929859719438878,0.06102204408817635,0.01002004008016032,0.6711409395973154,10.998335923121852,1.0,0.009108989522130432,2.855259498589014,0.9228552537890347,0.1519756838905775,0.6497691363975251,0.41767227603839496
"frozenset({'JUMBO BAG TOYS ', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.014128256513026053,0.0593186372745491,0.01002004008016032,0.7092198581560283,11.956105041211423,1.0,0.009181971156742342,3.235026149860696,0.9294928346376664,0.15797788309636648,0.6908834878991438,0.43906938853747357
"frozenset({'JUMBO BAG TOYS ', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.017234468937875752,0.05886773547094189,0.010871743486973949,0.6308139534883721,10.71578426521524,1.0,0.009857189328556915,2.5492086535275273,0.9225798934002902,0.16666666666666669,0.6077214006722336,0.40774740227610096
"frozenset({'JUMBO BAG TOYS ', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.013326653306613227,0.10465931863727455,0.010871743486973949,0.8157894736842105,7.794714166939608,1.0,0.009476985032188627,4.860420841683366,0.8834817874774371,0.10149672591206736,0.794256499061991,0.45983346350558063
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG TOYS '})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.014929859719438878,0.05886773547094189,0.010671342685370741,0.7147651006711409,12.141882050549762,1.0,0.009792455652788542,3.299498997995991,0.9315483311150938,0.16904761904761906,0.6969236842904429,0.4480208482079108
"frozenset({'JUMBO BAG TOYS ', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.013326653306613227,0.0593186372745491,0.010671342685370741,0.8007518796992481,13.499161755740703,1.0,0.00988082377179208,4.721155518584338,0.9384274231421499,0.17219078415521422,0.7881874477416378,0.4903252641739484
"frozenset({'JUMBO BAG TOYS ', 'JUMBO BAG RED RETROSPOT'})",frozenset({'DOTCOM POSTAGE'}),0.017234468937875752,0.035370741482965935,0.010871743486973949,0.6308139534883721,17.834343500889386,1.0,0.010262147541576139,2.6128540545658248,0.9604818036249916,0.2605042016806723,0.6172767482927136,0.4690896962909282
"frozenset({'JUMBO BAG TOYS ', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.013677354709418837,0.10465931863727455,0.010871743486973949,0.7948717948717949,7.594849701120644,1.0,0.009440280862325855,4.364785821643288,0.8803729987202953,0.10116550116550117,0.7708936839371623,0.4493746240993728
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.017635270541082163,0.07835671342685371,0.010721442885771542,0.6079545454545454,7.758806091606602,1.0,0.009339601045778932,2.350858238215561,0.8867523078506961,0.12573443008225615,0.5746234359248058,0.3723915949779121
frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.04173346693386774,0.051703406813627256,0.02530060120240481,0.6062424969987995,11.725387829550424,1.0,0.023142838783779984,2.4083264089153915,0.9545517274579969,0.3713235294117647,0.5847738926508895,0.5477917911350587
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.02530060120240481,0.044188376753507015,0.016833667334669337,0.6653465346534653,15.057048561999055,1.0,0.01571567483664724,2.856123489582715,0.9578193266512465,0.3196955280685061,0.6498750829061309,0.5231494578029231
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.025400801603206413,0.04173346693386774,0.016833667334669337,0.6627218934911242,15.879866739595245,1.0,0.015773603820868187,2.841176212073269,0.9614487482650491,0.3346613545816733,0.648033094268983,0.5330416190144697
"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.022845691382765532,0.051703406813627256,0.016833667334669337,0.7368421052631579,14.251325989392084,1.0,0.01565246725916763,3.603527054108216,0.951570373842728,0.29166666666666663,0.7224941050851982,0.5312117503059975
"frozenset({'WOODLAND CHARLOTTE BAG', 'LUNCH BAG RED RETROSPOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.015480961923847696,0.051703406813627256,0.011523046092184368,0.744336569579288,14.396277062793205,1.0,0.010722627619969397,3.7091600923365706,0.9451697335902809,0.207020702070207,0.7303971855876261,0.48360239331677574
"frozenset({'WOODLAND CHARLOTTE BAG', 'LUNCH BAG RED RETROSPOT'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.015480961923847696,0.044188376753507015,0.010671342685370741,0.6893203883495145,15.599586112762255,1.0,0.009987264107373063,3.076518662324648,0.9506121252475416,0.21779141104294478,0.6749572780928981,0.4654084934944851
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG RED RETROSPOT'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.017284569138276553,0.04173346693386774,0.010671342685370741,0.6173913043478261,14.793673991335664,1.0,0.009949997690772327,2.504560256877391,0.9488031938764887,0.22072538860103627,0.6007283125833957,0.4365467926300955
"frozenset({'JUMBO BAG RED RETROSPOT', 'WOODLAND CHARLOTTE BAG'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.014929859719438878,0.051703406813627256,0.01062124248496994,0.7114093959731543,13.759429790333488,1.0,0.009849317874225405,3.2859579624365005,0.9413771991946921,0.1896243291592129,0.6956747434290026,0.4584178762811508
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.01603206412825651,0.04173346693386774,0.01062124248496994,0.6625000000000001,15.874549819927973,1.0,0.0099521688667917,2.8393082461218744,0.952272989278715,0.22529224229543043,0.6478015370941602,0.4585009003601441
"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'WOODLAND CHARLOTTE BAG'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.013927855711422845,0.051703406813627256,0.01062124248496994,0.762589928057554,14.74931682560928,1.0,0.009901124895080743,3.9943401955426006,0.945367187335234,0.19307832422586524,0.7496457609905314,0.48400814232335065
"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'WOODLAND CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.013927855711422845,0.044188376753507015,0.010070140280561123,0.723021582733813,16.362257133069054,1.0,0.009454690945016286,3.4508523540587674,0.9521450768715107,0.20959332638164754,0.7102165211954559,0.47545636959819904
"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.013677354709418837,0.04173346693386774,0.010070140280561123,0.7362637362637363,17.64204582932074,1.0,0.009499336850052812,3.6334272712090856,0.9563982293035256,0.22209944751381216,0.7247777579246184,0.48878012743558963
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.017635270541082163,0.04173346693386774,0.01097194388777555,0.6221590909090909,14.907917712539561,1.0,0.010235962907779486,2.5361640574381847,0.9496692245640117,0.22670807453416147,0.6057037410229233,0.4425321264869584
"frozenset({'LUNCH BAG  BLACK SKULL.', 'WOODLAND CHARLOTTE BAG'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.014278557114228457,0.051703406813627256,0.01097194388777555,0.7684210526315789,14.862097103223173,1.0,0.010233693840586986,4.094917106941154,0.9462254791039321,0.1994535519125683,0.7557948124749744,0.4903151774785801
frozenset({'CHARLOTTE BAG PINK POLKADOT'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.03717434869739479,0.051703406813627256,0.026152304609218437,0.7035040431266846,13.606531686830062,1.0,0.0242302641354854,3.1983457824740382,0.96227794105861,0.41693290734824284,0.6873383717671505,0.6046589983075283
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.026152304609218437,0.044188376753507015,0.016482965931863727,0.6302681992337165,14.26321230918932,1.0,0.015327338042819105,2.5851485354127943,0.9548613923593401,0.30604651162790697,0.6131750318012884,0.5016420361247947
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.025400801603206413,0.03717434869739479,0.016482965931863727,0.6489151873767258,17.455993450187933,1.0,0.015538707675872787,2.742430366350679,0.96728284539605,0.3576086956521739,0.6353599302757543,0.5461557068959101
"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.020541082164328657,0.051703406813627256,0.016482965931863727,0.802439024390244,15.520041595764795,1.0,0.0154209220043293,4.8000197926717645,0.9551877735367968,0.2955974842767296,0.7916675257200586,0.5606187370013236
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.026152304609218437,0.04173346693386774,0.01628256513026052,0.6226053639846743,14.918611122609962,1.0,0.015191138790607265,2.539163097769142,0.9580241715276185,0.3155339805825243,0.6061694497377581,0.5063807132048221
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.02530060120240481,0.03717434869739479,0.01628256513026052,0.6435643564356435,17.312054655600328,1.0,0.015342031758908598,2.7012608550434196,0.9666947393393038,0.3524945770065076,0.6298025056954648,0.5407848736356115
"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'WOODLAND CHARLOTTE BAG'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.019789579158316632,0.051703406813627256,0.01628256513026052,0.8227848101265822,15.913551172603276,1.0,0.015259376468367596,5.351102204408816,0.9560809137195542,0.2949183303085299,0.8131226125383866,0.5688536453733686
"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'WOODLAND CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.019789579158316632,0.044188376753507015,0.014629258517034067,0.739240506329114,16.729297626223484,1.0,0.013754789137393022,3.6654911765278135,0.9592069287832269,0.2964467005076142,0.7271852660828764,0.5351531329831511
"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.020541082164328657,0.04173346693386774,0.014629258517034067,0.7121951219512195,17.065323690451788,1.0,0.013772007943743197,3.3295701572636798,0.9611445888659217,0.3070452155625657,0.699660931361235,0.531367669018827
"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.022845691382765532,0.03717434869739479,0.014629258517034067,0.6403508771929823,17.225611197805833,1.0,0.013779984819338075,2.6771249816706577,0.9639694562127051,0.32229580573951433,0.626464955186384,0.5169409372487823
